ProductID,ProductName,Brand,Variety,Factory,Country,SupplierName,UnitsProducedMonthly,UnitsSoldMonthly,UnitPrice,RevenueMonthly,ProductionCost,Profit,StockQuantity,QualityScore
CHC-00897,Almond Crunch Chocolate Filled Bar,Cacao & Co.,Almond,Shanghai Factory L,China,Ivory Cocoa Traders,14533,10794,3.77,40693.38,23543.46,17149.92,4032,79.7
CHC-00898,Single Origin Dark Chocolate Coated Nuts,Silk Route Chocolate,Dark,Turin Factory J,Italy,Ghana Bean Collective,4781,3613,5.78,20883.14,14964.53,5918.61,1360,87.5
CHC-00899,Single Origin Dark Chocolate Pralines,Ember & Oak,Dark,Portland Factory A,USA,EcoPack Solutions,6890,5199,2.93,15233.07,13091.0,2142.07,1935,78.5
CHC-00900,Classic Milk Chocolate Filled Bar,Ivory & Cocoa,Milk,Portland Factory A,USA,Ghana Bean Collective,8573,6854,2.77,18985.58,13545.34,5440.24,1747,93.8
CHC-00901,Single Origin Dark Chocolate Drops,Terra Cacao,Dark,Bruges Factory D,Belgium,TerraFair Trade Beans,7076,4626,3.56,16468.56,11250.84,5217.72,2564,84.8
CHC-00902,Whole Hazelnut Chocolate Wafer Bar,Choco Artisan,Hazelnut,Antwerp Factory A,Belgium,Sunrise Vanilla Farms,5488,5249,5.82,30549.18,19866.56,10682.62,464,88.7
CHC-00903,Bakers Classic Compound Chocolate Chips (Baking),Ember & Oak,Compound,Sao Paulo Factory P,Brazil,Amazon Cacao Growers,9607,8362,1.32,11037.84,6052.41,4985.43,1494,89.2
CHC-00904,Marzipan Style Almond Chocolate Pralines,TruffleWorks,Almond,Medellin Factory R,Colombia,Meridian Cacao Exchange,2218,2288,4.38,10021.44,4746.52,5274.92,10,81.7
CHC-00905,Organic Fair-Trade Chocolate Squares,Cacao & Co.,Organic,Jakarta Factory O,Indonesia,Heritage Almond Growers,5822,5830,6.44,37545.2,17466.0,20079.2,267,83.3
CHC-00906,Coconut White Chocolate Coated Nuts,Silk Route Chocolate,White,Shanghai Factory L,China,Meridian Cacao Exchange,4413,4303,3.07,13210.21,8517.09,4693.12,198,81.9
CHC-00907,Roasted Almond Chocolate Squares,Golden Bean Co.,Almond,Antwerp Factory A,Belgium,Continental Sugar Corp,8614,6539,3.0,19617.0,15849.76,3767.24,2282,70.1
CHC-00908,Espresso Infused Dark Chocolate Bar,Bean & Bloom,Dark,Amsterdam Factory I,Netherlands,Heritage Almond Growers,3841,3763,6.05,22766.15,13174.63,9591.52,224,88.8
CHC-00909,Value Pack Compound Chocolate Coated Nuts,Cacao Verde,Compound,Portland Factory A,USA,Sahara Nut Suppliers,1832,1496,2.47,3695.12,2033.52,1661.6,459,93.8
CHC-00910,Classic Milk Chocolate Coated Nuts,Rainforest Bloom,Milk,Munich Factory C,Germany,Meridian Cacao Exchange,9461,7554,2.24,16920.96,11447.81,5473.15,1989,95.2
CHC-00911,Berry Burst Ruby Chocolate Filled Bar,Terra Cacao,Ruby,Medellin Factory R,Colombia,Meridian Cacao Exchange,4998,4721,7.78,36729.38,24190.32,12539.06,407,87.1
CHC-00912,Citrus Ruby Chocolate Truffle Box,Highland Cacao,Ruby,Bordeaux Factory D,France,Heritage Almond Growers,2904,2502,4.85,12134.7,9496.08,2638.62,452,93.4
CHC-00913,Bakers Classic Compound Chocolate Coated Nuts,Ember & Oak,Compound,Osaka Factory M,Japan,Global Cocoa Partners,7415,6831,1.74,11885.94,8304.8,3581.14,835,81.2
CHC-00914,Organic Fair-Trade Chocolate Truffle Box,Auric Chocolate,Organic,Pune Factory K,India,Ivory Cocoa Traders,2049,1764,6.64,11712.96,7396.89,4316.07,516,85.8
CHC-00915,Praline Hazelnut Chocolate Wafer Bar,Rainforest Bloom,Hazelnut,Pune Factory K,India,Coastal Coconut Co.,6364,7000,5.91,41370.0,22592.2,18777.8,10,74.0
CHC-00916,Coconut White Chocolate Coated Nuts,Sunset Grove Chocolate,White,Melbourne Factory N,Australia,Global Cocoa Partners,4746,3381,2.56,8655.36,5505.36,3150.0,1576,83.2
CHC-00917,Sea Salt Caramel Chocolate Bar,Silk Route Chocolate,Caramel,Osaka Factory M,Japan,Amazon Cacao Growers,4033,3254,4.82,15684.28,12018.34,3665.94,977,90.8
CHC-00918,Almond Crunch Chocolate Bar,Sunset Grove Chocolate,Almond,Melbourne Factory N,Australia,Coastal Coconut Co.,25561,23836,3.02,71984.72,42431.26,29553.46,1787,76.9
CHC-00919,Raisin & Almond Fruit & Nut Chocolate Coated Nuts,Blue Ridge Chocolatiers,Fruit & Nut,Turin Factory J,Italy,TerraFair Trade Beans,7296,6395,4.48,28649.6,22179.84,6469.76,1086,87.0
CHC-00920,Plant-Based Classic Vegan Dark Chocolate Pralines,Maison Cacao,Vegan Dark,Portland Factory A,USA,Coastal Coconut Co.,4623,4423,6.55,28970.65,16827.72,12142.93,497,100.0
CHC-00921,Biscuit Milk Chocolate Chips (Baking),Ember & Oak,Milk,Munich Factory C,Germany,Ghana Bean Collective,5014,4384,3.34,14642.56,11181.22,3461.34,867,93.8
CHC-00922,Classic Milk Chocolate Coated Nuts,Velvet Cacao,Milk,Bern Factory B,Switzerland,Sahara Nut Suppliers,8811,7439,3.35,24920.65,16564.68,8355.97,1538,88.5
CHC-00923,Sea Salt Caramel Chocolate Chips (Baking),Whisk & Wonder,Caramel,Medellin Factory R,Colombia,TerraFair Trade Beans,3349,3031,3.64,11032.84,5793.77,5239.07,423,96.8
CHC-00924,Tropical Mix Fruit & Nut Chocolate Wafer Bar,Auric Chocolate,Fruit & Nut,Pune Factory K,India,Nordic Milk Co.,11748,11590,4.2,48678.0,27607.8,21070.2,203,93.1
CHC-00925,Oat Milk Blend Vegan Dark Chocolate Wafer Bar,Ivory & Cocoa,Vegan Dark,Montreal Factory Y,Canada,TerraFair Trade Beans,4184,3971,4.16,16519.36,10418.16,6101.2,353,84.2
CHC-00926,70% Intense Dark Chocolate Bar,Whisk & Wonder,Dark,Dubai Factory W,UAE,Alpine Dairy Co.,3881,2807,3.6,10105.2,5705.07,4400.13,1203,100.0
CHC-00927,Soft Caramel Core Chocolate Drops,Whisk & Wonder,Caramel,Zurich Factory E,Switzerland,EcoPack Solutions,7279,6181,4.37,27010.97,20235.62,6775.35,1316,94.8
CHC-00928,Raspberry Swirl White Chocolate Filled Bar,Whisk & Wonder,White,Munich Factory C,Germany,Sahara Nut Suppliers,2257,2173,2.65,5758.45,3566.06,2192.39,260,94.8
CHC-00929,Sea Salt Milk Chocolate Gift Box,Sunset Grove Chocolate,Milk,Guadalajara Factory C,Mexico,TerraFair Trade Beans,8118,5757,2.52,14507.64,9822.78,4684.86,2632,95.5
CHC-00930,Marzipan Style Almond Chocolate Gift Box,Choco Artisan,Almond,Guayaquil Factory Q,Ecuador,Nordic Milk Co.,2687,2032,4.28,8696.96,5803.92,2893.04,948,82.0
CHC-00931,70% Intense Dark Chocolate Filled Bar,Ivory & Cocoa,Dark,Osaka Factory M,Japan,Sunrise Vanilla Farms,6522,5689,4.65,26453.85,19044.24,7409.61,990,86.9
CHC-00932,Diabetic Friendly Sugar-Free Chocolate Coated Nuts,Copper Kettle Chocolate,Sugar-Free,Bristol Factory H,United Kingdom,Andes Bean Exporters,13975,10599,3.12,33068.88,24596.0,8472.88,3592,93.5
CHC-00933,Cranberry Walnut Fruit & Nut Chocolate Wafer Bar,Silk Route Chocolate,Fruit & Nut,Munich Factory C,Germany,Ivory Cocoa Traders,2847,2758,4.7,12962.6,5523.18,7439.42,117,85.7
CHC-00934,Biscuit Milk Chocolate Wafer Bar,Whisk & Wonder,Milk,Munich Factory C,Germany,Sahara Nut Suppliers,2750,2657,2.32,6164.24,3025.0,3139.24,120,88.3
CHC-00935,Organic Raw Cacao Chocolate Wafer Bar,Auric Chocolate,Organic,Antwerp Factory A,Belgium,Alpine Dairy Co.,7081,6502,6.5,42263.0,27120.23,15142.77,839,84.5
CHC-00936,Raspberry Swirl White Chocolate Drops,Ember & Oak,White,Lyon Factory G,France,Continental Sugar Corp,2545,2434,3.2,7788.8,5013.65,2775.15,140,84.4
CHC-00937,Citrus Ruby Chocolate Gift Box,Cacao Verde,Ruby,Guayaquil Factory Q,Ecuador,Ghana Bean Collective,4389,3480,5.0,17400.0,8865.78,8534.22,964,96.3
CHC-00938,Organic Single Origin Chocolate Squares,Cacao Verde,Organic,Hershey Falls Factory X,USA,Sunrise Vanilla Farms,2802,2352,4.87,11454.24,7621.44,3832.8,568,85.0
CHC-00939,70% Intense Dark Chocolate Drops,Highland Cacao,Dark,Guadalajara Factory C,Mexico,Alpine Dairy Co.,20297,20015,4.56,91268.4,47089.04,44179.36,511,97.9
CHC-00940,Berry Burst Ruby Chocolate Truffle Box,Cacao Nomad,Ruby,Amsterdam Factory I,Netherlands,Alpine Dairy Co.,3229,2649,5.62,14887.38,7588.15,7299.23,863,92.4
CHC-00941,Classic Sugar-Free Chocolate Truffle Box,Amber Cacao Co.,Sugar-Free,Toronto Factory B,Canada,Sahara Nut Suppliers,4852,3626,4.89,17731.14,15720.48,2010.66,1446,77.4
CHC-00942,Classic Milk Chocolate Wafer Bar,Highland Cacao,Milk,Dubai Factory W,UAE,Global Cocoa Partners,7572,6978,2.07,14444.46,7193.4,7251.06,626,82.2
CHC-00943,Praline Hazelnut Chocolate Coated Nuts,Auric Chocolate,Hazelnut,Montreal Factory Y,Canada,TerraFair Trade Beans,40635,41253,4.31,177800.43,78019.2,99781.23,10,83.1
CHC-00944,Organic Fair-Trade Chocolate Drops,Ivory & Cocoa,Organic,Amsterdam Factory I,Netherlands,Sahara Nut Suppliers,6845,6929,4.83,33467.07,13553.1,19913.97,15,97.6
CHC-00945,Biscuit Milk Chocolate Chips (Baking),Ivory & Cocoa,Milk,Bordeaux Factory D,France,Pacific Sugar Mills,1925,2118,3.84,8133.12,4716.25,3416.87,10,86.2
CHC-00946,Espresso Infused Dark Chocolate Coated Nuts,Ivory & Cocoa,Dark,Guadalajara Factory C,Mexico,Global Cocoa Partners,2670,2435,5.02,12223.7,6381.3,5842.4,448,94.0
CHC-00947,Citrus Ruby Chocolate Bar,Northstar Confectionery,Ruby,Montreal Factory Y,Canada,Ghana Bean Collective,21189,18236,4.43,80785.48,48946.59,31838.89,3232,96.8
CHC-00948,Almond Crunch Chocolate Gift Box,Cocoa Bloom,Almond,Amsterdam Factory I,Netherlands,Nordic Milk Co.,12001,11504,3.04,34972.16,16681.39,18290.77,557,90.1
CHC-00949,Tropical Mix Fruit & Nut Chocolate Squares,Terra Cacao,Fruit & Nut,Bruges Factory D,Belgium,Amazon Cacao Growers,4004,3632,4.38,15908.16,9369.36,6538.8,622,82.6
CHC-00950,Whole Hazelnut Chocolate Wafer Bar,Bean & Bloom,Hazelnut,Melbourne Factory N,Australia,Sunrise Vanilla Farms,9217,8182,5.8,47455.6,33365.54,14090.06,1159,88.9
CHC-00951,Sea Salt Milk Chocolate Pralines,Rainforest Bloom,Milk,Hershey Falls Factory X,USA,Ivory Cocoa Traders,741,639,3.7,2364.3,1630.2,734.1,237,93.8
CHC-00952,Whole Hazelnut Chocolate Squares,Maison Cacao,Hazelnut,Munich Factory C,Germany,Nordic Milk Co.,6928,6213,5.0,31065.0,22793.12,8271.88,775,87.5
CHC-00953,Sea Salt Caramel Chocolate Bar,Velvet Cacao,Caramel,Cologne Factory F,Germany,Alpine Dairy Co.,7788,7029,3.71,26077.59,16666.32,9411.27,1055,93.3
CHC-00954,Whole Hazelnut Chocolate Wafer Bar,Sunset Grove Chocolate,Hazelnut,Shanghai Factory L,China,Amazon Cacao Growers,10143,9057,3.67,33239.19,21300.3,11938.89,1130,83.3
CHC-00955,Oat Milk Blend Vegan Dark Chocolate Gift Box,Highland Cacao,Vegan Dark,Pune Factory K,India,Nordic Milk Co.,1629,1587,3.61,5729.07,2378.34,3350.73,110,78.5
CHC-00956,Diabetic Friendly Sugar-Free Chocolate Bar,Silk Route Chocolate,Sugar-Free,Guadalajara Factory C,Mexico,Pacific Sugar Mills,5222,3634,3.56,12937.04,11906.16,1030.88,1650,84.6
CHC-00957,Lemon Zest White Chocolate Filled Bar,Wildflower Cacao,White,Amsterdam Factory I,Netherlands,Global Cocoa Partners,5509,5176,4.46,23084.96,12615.61,10469.35,395,89.7
CHC-00958,Sea Salt Milk Chocolate Truffle Box,Auric Chocolate,Milk,Sao Paulo Factory P,Brazil,Alpine Dairy Co.,10944,9524,3.93,37429.32,29220.48,8208.84,1649,77.2
CHC-00959,Sea Salt Milk Chocolate Wafer Bar,Maison Cacao,Milk,Pune Factory K,India,Global Cocoa Partners,4559,4086,2.19,8948.34,6200.24,2748.1,714,89.6
CHC-00960,70% Intense Dark Chocolate Filled Bar,Noir Origins,Dark,Accra Factory T,Ghana,Coastal Coconut Co.,9492,10441,3.66,38214.06,22970.64,15243.42,10,83.7
CHC-00961,Raspberry Swirl White Chocolate Coated Nuts,Silk Route Chocolate,White,Bordeaux Factory D,France,Sahara Nut Suppliers,3073,2978,3.84,11435.52,5254.83,6180.69,390,77.4
CHC-00962,Classic Milk Chocolate Bar,Pure Bloom Chocolatiers,Milk,Lima Factory S,Peru,EcoPack Solutions,4072,3176,2.74,8702.24,7166.72,1535.52,1105,89.9
CHC-00963,Honeycomb Milk Chocolate Truffle Box,Choco Artisan,Milk,Pune Factory K,India,Meridian Cacao Exchange,7163,7159,2.43,17396.37,7377.89,10018.48,278,97.9
CHC-00964,Classic Milk Chocolate Wafer Bar,Cocoa Bloom,Milk,Dubai Factory W,UAE,TerraFair Trade Beans,5140,4684,4.3,20141.2,9200.6,10940.6,723,77.8
CHC-00965,Espresso Infused Dark Chocolate Drops,Silk Route Chocolate,Dark,Portland Factory A,USA,Andes Bean Exporters,8068,6565,4.83,31708.95,16216.68,15492.27,1561,100.0
CHC-00966,Praline Hazelnut Chocolate Filled Bar,Cacao & Co.,Hazelnut,Montreal Factory Y,Canada,Amazon Cacao Growers,1892,1825,3.04,5548.0,2327.16,3220.84,189,88.5
CHC-00967,Raspberry Swirl White Chocolate Pralines,Golden Bean Co.,White,Jakarta Factory O,Indonesia,Meridian Cacao Exchange,3006,2639,2.28,6016.92,3637.26,2379.66,634,81.9
CHC-00968,Organic Single Origin Chocolate Gift Box,Terra Cacao,Organic,Melbourne Factory N,Australia,Alpine Dairy Co.,7343,6811,5.19,35349.09,22543.01,12806.08,627,90.0
CHC-00969,Biscuit Milk Chocolate Truffle Box,Noir Origins,Milk,Guadalajara Factory C,Mexico,Sahara Nut Suppliers,1662,1636,3.7,6053.2,3972.18,2081.02,95,74.8
CHC-00970,Single Origin Dark Chocolate Wafer Bar,Cacao Verde,Dark,Guayaquil Factory Q,Ecuador,Global Cocoa Partners,20189,20116,5.75,115667.0,50068.72,65598.28,268,89.0
CHC-00971,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,Ivory & Cocoa,Fruit & Nut,Montreal Factory Y,Canada,Sunrise Vanilla Farms,3767,2813,3.51,9873.63,7383.32,2490.31,1044,88.2
CHC-00972,Single Origin Dark Chocolate Wafer Bar,Highland Cacao,Dark,Osaka Factory M,Japan,Ivory Cocoa Traders,2181,1700,5.81,9877.0,6150.42,3726.58,539,70.5
CHC-00973,Organic Raw Cacao Chocolate Gift Box,Cacao Nomad,Organic,Hershey Falls Factory X,USA,Sahara Nut Suppliers,7514,5349,4.27,22840.23,16681.08,6159.15,2270,73.2
CHC-00974,Berry Burst Ruby Chocolate Squares,Cacao & Co.,Ruby,Oaxaca Factory Z,Mexico,Sahara Nut Suppliers,5692,4679,4.6,21523.4,17702.12,3821.28,1048,79.2
CHC-00975,Sea Salt Caramel Chocolate Bar,Rainforest Bloom,Caramel,Montreal Factory Y,Canada,Ivory Cocoa Traders,3246,2808,4.54,12748.32,7790.4,4957.92,473,84.2
CHC-00976,Classic Milk Chocolate Bar,Wildflower Cacao,Milk,Toronto Factory B,Canada,Heritage Almond Growers,11914,11384,2.66,30281.44,18704.98,11576.46,767,89.3
CHC-00977,Single Origin Dark Chocolate Chips (Baking),Rainforest Bloom,Dark,Cape Town Factory V,South Africa,TerraFair Trade Beans,2863,2556,4.8,12268.8,8875.3,3393.5,352,84.9
CHC-00978,Soft Caramel Core Chocolate Truffle Box,Blue Ridge Chocolatiers,Caramel,Montreal Factory Y,Canada,Nordic Milk Co.,1951,1574,4.36,6862.64,4799.46,2063.18,616,80.5
CHC-00979,70% Intense Dark Chocolate Coated Nuts,Terra Cacao,Dark,Melbourne Factory N,Australia,Coastal Coconut Co.,2817,2184,3.36,7338.24,5183.28,2154.96,771,91.2
CHC-00980,Almond Crunch Chocolate Truffle Box,Highland Cacao,Almond,Bordeaux Factory D,France,EcoPack Solutions,495,470,4.2,1974.0,1024.65,949.35,317,90.1
CHC-00981,Classic Milk Chocolate Truffle Box,Auric Chocolate,Milk,Zurich Factory E,Switzerland,Ivory Cocoa Traders,2523,2267,4.49,10178.83,7013.94,3164.89,297,87.0
CHC-00982,70% Intense Dark Chocolate Truffle Box,Northstar Confectionery,Dark,Bruges Factory D,Belgium,Alpine Dairy Co.,2702,2660,2.56,6809.6,3539.62,3269.98,304,83.7
CHC-00983,Biscuit Milk Chocolate Coated Nuts,Wildflower Cacao,Milk,Sao Paulo Factory P,Brazil,Nordic Milk Co.,5251,4731,2.53,11969.43,8769.17,3200.26,693,78.8
CHC-00984,Plant-Based Classic Vegan Dark Chocolate Drops,Silk Route Chocolate,Vegan Dark,Amsterdam Factory I,Netherlands,Alpine Dairy Co.,6386,4947,6.48,32056.56,17753.08,14303.48,1466,85.7
CHC-00985,Praline Hazelnut Chocolate Filled Bar,Golden Bean Co.,Hazelnut,Jakarta Factory O,Indonesia,Andes Bean Exporters,4085,3845,5.05,19417.25,10171.65,9245.6,293,97.8
CHC-00986,Whole Hazelnut Chocolate Bar,Copper Kettle Chocolate,Hazelnut,Toronto Factory B,Canada,Nordic Milk Co.,1328,1197,5.08,6080.76,3280.16,2800.6,407,90.8
CHC-00987,Gianduja Style Hazelnut Chocolate Bar,Cacao Verde,Hazelnut,Cologne Factory F,Germany,Pacific Sugar Mills,2951,2687,4.2,11285.4,7584.07,3701.33,530,94.9
CHC-00988,Roasted Almond Chocolate Coated Nuts,Highland Cacao,Almond,Bristol Factory H,United Kingdom,Continental Sugar Corp,3278,2833,3.44,9745.52,7244.38,2501.14,744,76.9
CHC-00989,Organic Raw Cacao Chocolate Squares,Bean & Bloom,Organic,Bristol Factory H,United Kingdom,Global Cocoa Partners,7669,6785,4.07,27614.95,14724.48,12890.47,1014,88.9
CHC-00990,Value Pack Compound Chocolate Pralines,Cacao Verde,Compound,Portland Factory A,USA,Pacific Sugar Mills,1699,1655,1.61,2664.55,1206.29,1458.26,148,78.5
CHC-00991,Espresso Infused Dark Chocolate Filled Bar,Whisk & Wonder,Dark,Medellin Factory R,Colombia,Ivory Cocoa Traders,1241,1085,5.02,5446.7,2655.74,2790.96,424,90.9
CHC-00992,Classic Milk Chocolate Squares,Cocoa Bloom,Milk,Cologne Factory F,Germany,Heritage Almond Growers,5913,5342,4.45,23771.9,17206.83,6565.07,815,89.7
CHC-00993,Espresso Infused Dark Chocolate Coated Nuts,Golden Bean Co.,Dark,Shanghai Factory L,China,Meridian Cacao Exchange,8563,6878,5.51,37897.78,21835.65,16062.13,1981,89.9
CHC-00994,85% Extra Bold Dark Chocolate Coated Nuts,Northstar Confectionery,Dark,Lyon Factory G,France,Global Cocoa Partners,2482,1657,5.2,8616.4,5410.76,3205.64,919,96.1
CHC-00995,70% Intense Dark Chocolate Squares,Cacao Nomad,Dark,Shanghai Factory L,China,Andes Bean Exporters,12219,9595,2.61,25042.95,17595.36,7447.59,2910,84.6
CHC-00996,Stevia Sweetened Sugar-Free Chocolate Wafer Bar,Bean & Bloom,Sugar-Free,Dubai Factory W,UAE,Pacific Sugar Mills,3661,3330,5.88,19580.4,14607.39,4973.01,577,95.8
CHC-00997,Vanilla Bean White Chocolate Wafer Bar,Silk Route Chocolate,White,Guayaquil Factory Q,Ecuador,Amazon Cacao Growers,10402,9679,3.87,37457.73,17059.28,20398.45,868,88.3
CHC-00998,Confectionery Grade Compound Chocolate Squares,Wildflower Cacao,Compound,Melbourne Factory N,Australia,Continental Sugar Corp,3246,3193,1.79,5715.47,3181.08,2534.39,179,82.9
CHC-00999,Single Origin Dark Chocolate Coated Nuts,Highland Cacao,Dark,Bordeaux Factory D,France,Pacific Sugar Mills,3050,2408,3.79,9126.32,6313.5,2812.82,794,85.4
CHC-01000,Citrus Ruby Chocolate Filled Bar,Cocoa Bloom,Ruby,Cologne Factory F,Germany,Continental Sugar Corp,2512,2050,4.74,9717.0,5049.12,4667.88,527,92.8
CHC-01001,Sea Salt Caramel Chocolate Pralines,Amber Cacao Co.,Caramel,Zurich Factory E,Switzerland,Coastal Coconut Co.,15732,15943,4.35,69352.05,28002.96,41349.09,10,83.4
CHC-01002,Stevia Sweetened Sugar-Free Chocolate Pralines,Silk Route Chocolate,Sugar-Free,Zurich Factory E,Switzerland,Alpine Dairy Co.,3869,2920,3.33,9723.6,6035.64,3687.96,1125,92.5
CHC-01003,Stevia Sweetened Sugar-Free Chocolate Coated Nuts,TruffleWorks,Sugar-Free,Bruges Factory D,Belgium,Meridian Cacao Exchange,8437,7887,4.73,37305.51,19067.62,18237.89,730,89.2
CHC-01004,Cranberry Walnut Fruit & Nut Chocolate Squares,Pure Bloom Chocolatiers,Fruit & Nut,Oaxaca Factory Z,Mexico,EcoPack Solutions,2697,2765,4.05,11198.25,5960.37,5237.88,46,83.0
CHC-01005,85% Extra Bold Dark Chocolate Filled Bar,Sunset Grove Chocolate,Dark,Guadalajara Factory C,Mexico,Sunrise Vanilla Farms,13409,12488,4.15,51825.2,36472.48,15352.72,1061,69.5
CHC-01006,Raspberry Swirl White Chocolate Filled Bar,Northstar Confectionery,White,Guayaquil Factory Q,Ecuador,Coastal Coconut Co.,3742,2797,2.5,6992.5,4527.82,2464.68,1155,87.4
CHC-01007,Cranberry Walnut Fruit & Nut Chocolate Gift Box,Silk Route Chocolate,Fruit & Nut,Osaka Factory M,Japan,Heritage Almond Growers,13251,10885,4.48,48764.8,38030.37,10734.43,2634,93.8
CHC-01008,Soft Caramel Core Chocolate Coated Nuts,Bean & Bloom,Caramel,Portland Factory A,USA,Global Cocoa Partners,2736,2257,4.92,11104.44,5526.72,5577.72,696,83.8
CHC-01009,85% Extra Bold Dark Chocolate Filled Bar,Cacao Verde,Dark,Amsterdam Factory I,Netherlands,Sahara Nut Suppliers,647,631,4.12,2599.72,1248.71,1351.01,218,93.0
CHC-01010,85% Extra Bold Dark Chocolate Filled Bar,Rainforest Bloom,Dark,Oaxaca Factory Z,Mexico,Ivory Cocoa Traders,2504,2357,5.75,13552.75,6234.96,7317.79,261,81.2
CHC-01011,Organic Fair-Trade Chocolate Pralines,Sunset Grove Chocolate,Organic,Bruges Factory D,Belgium,Sahara Nut Suppliers,3253,3324,6.55,21772.2,10312.01,11460.19,132,95.7
CHC-01012,Bakers Classic Compound Chocolate Squares,TruffleWorks,Compound,Oaxaca Factory Z,Mexico,Heritage Almond Growers,1990,1761,1.61,2835.21,1631.8,1203.41,268,99.2
CHC-01013,Almond Crunch Chocolate Filled Bar,Copper Kettle Chocolate,Almond,Guadalajara Factory C,Mexico,Meridian Cacao Exchange,6081,5558,4.41,24510.78,11979.57,12531.21,544,89.5
CHC-01014,Organic Raw Cacao Chocolate Chips (Baking),Auric Chocolate,Organic,Amsterdam Factory I,Netherlands,Continental Sugar Corp,8474,6871,5.47,37584.37,29235.3,8349.07,1693,91.2
CHC-01015,Organic Single Origin Chocolate Bar,Pure Bloom Chocolatiers,Organic,Dubai Factory W,UAE,Continental Sugar Corp,6007,5657,7.05,39881.85,25229.4,14652.45,547,78.3
CHC-01016,Honeycomb Milk Chocolate Pralines,Silk Route Chocolate,Milk,Amsterdam Factory I,Netherlands,Alpine Dairy Co.,2001,1763,2.03,3578.89,1940.97,1637.92,452,98.1
CHC-01017,Vanilla Bean White Chocolate Drops,Cacao & Co.,White,Guayaquil Factory Q,Ecuador,Global Cocoa Partners,1879,1871,4.16,7783.36,4866.61,2916.75,112,82.9
CHC-01018,Organic Raw Cacao Chocolate Bar,Ivory & Cocoa,Organic,Abidjan Factory U,Cote d'Ivoire,Amazon Cacao Growers,2319,1736,3.84,6666.24,4174.2,2492.04,744,92.2
CHC-01019,Roasted Almond Chocolate Drops,Maison Cacao,Almond,Osaka Factory M,Japan,Heritage Almond Growers,4352,4468,3.86,17246.48,7137.28,10109.2,10,100.0
CHC-01020,Sea Salt Caramel Chocolate Pralines,Auric Chocolate,Caramel,Zurich Factory E,Switzerland,Meridian Cacao Exchange,1462,1390,4.65,6463.5,4210.56,2252.94,143,90.6
CHC-01021,Tropical Mix Fruit & Nut Chocolate Squares,Copper Kettle Chocolate,Fruit & Nut,Bern Factory B,Switzerland,Continental Sugar Corp,1222,837,3.96,3314.52,2162.94,1151.58,635,90.0
CHC-01022,85% Extra Bold Dark Chocolate Truffle Box,Ember & Oak,Dark,Osaka Factory M,Japan,Andes Bean Exporters,1268,1194,4.64,5540.16,2700.84,2839.32,129,91.3
CHC-01023,Confectionery Grade Compound Chocolate Chips (Baking),Whisk & Wonder,Compound,Hershey Falls Factory X,USA,Pacific Sugar Mills,3666,3401,1.87,6359.87,4289.22,2070.65,563,83.7
CHC-01024,Plant-Based Classic Vegan Dark Chocolate Drops,Whisk & Wonder,Vegan Dark,Turin Factory J,Italy,EcoPack Solutions,16345,11737,4.09,48004.33,39554.9,8449.43,4772,83.7
CHC-01025,Salted Butter Caramel Chocolate Coated Nuts,Terra Cacao,Caramel,Cologne Factory F,Germany,Heritage Almond Growers,2201,1781,4.14,7373.34,5678.58,1694.76,699,96.4
CHC-01026,Raspberry Swirl White Chocolate Pralines,Maison Cacao,White,Bristol Factory H,United Kingdom,TerraFair Trade Beans,2284,1722,2.5,4305.0,2603.76,1701.24,709,82.8
CHC-01027,Single Origin Dark Chocolate Coated Nuts,Amber Cacao Co.,Dark,Sao Paulo Factory P,Brazil,Meridian Cacao Exchange,3922,3621,4.03,14592.63,9844.22,4748.41,347,85.5
