OrderID,CustomerName,ProductID,ProductName,Quantity,OrderDate,DeliveryStatus,Country,RevenueUSD
ORD-11259,Stanley-Rivera,CHC-00493,Soft Caramel Core Chocolate Bar,16,2026-02-04,Processing,United Kingdom,67.84
ORD-11260,Morales Ltd,CHC-00161,Single Origin Dark Chocolate Chips (Baking),9,2026-02-25,Processing,Canada,48.6
ORD-11261,Jones-Miller,CHC-00866,Almond Crunch Chocolate Pralines,183,2026-05-05,Delivered,Mexico,591.09
ORD-11262,Daniels LLC,CHC-00975,Sea Salt Caramel Chocolate Bar,18,2026-04-04,Delivered,Canada,81.72
ORD-11263,"Garcia, Shaw and Freeman",CHC-00688,Raspberry Swirl White Chocolate Bar,6,2026-01-25,Pending,Peru,13.38
ORD-11264,Garcia Group,CHC-00417,Raspberry Swirl White Chocolate Drops,8,2026-04-20,Delivered,Indonesia,20.56
ORD-11265,"Stokes, Carter and Peck",CHC-00119,Soft Caramel Core Chocolate Coated Nuts,23,2026-07-24,Delivered,United Kingdom,79.35
ORD-11266,Martinez-Jones,CHC-00077,70% Intense Dark Chocolate Wafer Bar,16,2026-06-01,Delivered,Indonesia,95.84
ORD-11267,Martinez-Jennings,CHC-00722,Single Origin Dark Chocolate Gift Box,17,2026-06-25,Shipped,Italy,51.68
ORD-11268,"Lopez, Mercer and Ball",CHC-01170,Single Origin Dark Chocolate Pralines,151,2025-12-04,Delivered,Cote d'Ivoire,581.35
ORD-11269,"Tyler, Jones and Pham",CHC-00675,Raspberry Swirl White Chocolate Truffle Box,224,2026-02-23,Delivered,Colombia,488.32
ORD-11270,Brown PLC,CHC-00845,Gianduja Style Hazelnut Chocolate Pralines,33,2025-11-25,Processing,France,172.59
ORD-11271,"Adams, Jackson and Gallegos",CHC-00808,Raspberry Swirl White Chocolate Filled Bar,22,2026-02-05,Delivered,Ecuador,59.4
ORD-11272,Joseph-Hill,CHC-00181,Classic Milk Chocolate Coated Nuts,20,2026-06-29,Pending,Colombia,76.4
ORD-11273,Kim-Smith,CHC-01217,Roasted Almond Chocolate Truffle Box,38,2026-04-26,Processing,Canada,207.86
ORD-11274,Stephens Group,CHC-00387,Original Ruby Chocolate Bar,79,2025-11-20,Delivered,Belgium,395.0
ORD-11275,Walsh and Sons,CHC-00387,Original Ruby Chocolate Bar,13,2025-12-03,Delivered,Belgium,65.0
ORD-11276,"Wiggins, Love and Wilson",CHC-01342,Espresso Infused Dark Chocolate Coated Nuts,40,2025-10-26,Delivered,Australia,221.2
ORD-11277,Davis-Walker,CHC-01481,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,475,2026-07-28,Delivered,Colombia,1615.0
ORD-11278,Williams LLC,CHC-00845,Gianduja Style Hazelnut Chocolate Pralines,16,2025-11-24,Delivered,France,83.68
ORD-11279,Baxter PLC,CHC-00946,Espresso Infused Dark Chocolate Coated Nuts,50,2025-12-26,Delivered,Mexico,251.0
ORD-11280,Bradford-Curry,CHC-00567,Roasted Almond Chocolate Squares,53,2026-02-21,Delivered,Germany,247.51
ORD-11281,"Grimes, Chapman and Montes",CHC-00986,Whole Hazelnut Chocolate Bar,18,2026-03-12,Delivered,Canada,91.44
ORD-11282,"Glover, Franco and Patel",CHC-00754,Stevia Sweetened Sugar-Free Chocolate Truffle Box,10,2026-02-05,Delivered,Ghana,54.2
ORD-11283,Stone-Webb,CHC-00476,Bakers Classic Compound Chocolate Wafer Bar,88,2026-05-17,Processing,Mexico,132.88
ORD-11284,Martinez-Kelly,CHC-01285,85% Extra Bold Dark Chocolate Wafer Bar,47,2026-04-05,Pending,France,255.68
ORD-11285,"Chapman, Walker and Ramirez",CHC-00045,Organic Single Origin Chocolate Truffle Box,15,2025-10-27,Processing,China,105.3
ORD-11286,"Anderson, Johnson and Jordan",CHC-01171,Espresso Infused Dark Chocolate Filled Bar,51,2026-05-24,Processing,Cote d'Ivoire,279.99
ORD-11287,"Lopez, Schmidt and Hill",CHC-00271,Stevia Sweetened Sugar-Free Chocolate Pralines,150,2026-02-11,Shipped,Germany,636.0
ORD-11288,"Padilla, Norman and Holmes",CHC-01323,Raisin & Almond Fruit & Nut Chocolate Filled Bar,149,2026-07-09,Pending,United Kingdom,418.69
ORD-11289,Bush PLC,CHC-01105,Biscuit Milk Chocolate Wafer Bar,9,2026-07-17,Delivered,UAE,28.98
ORD-11290,"Brooks, Roberts and Morales",CHC-00753,Soft Caramel Core Chocolate Pralines,18,2026-02-11,Delivered,Australia,57.6
ORD-11291,"Johnson, Scott and Flores",CHC-00755,Original Ruby Chocolate Squares,15,2026-03-15,Delivered,Australia,73.05
ORD-11292,"Lewis, Hayes and Howard",CHC-00576,Single Origin Dark Chocolate Truffle Box,15,2026-05-23,Shipped,USA,42.3
ORD-11293,Gibson-Miller,CHC-00903,Bakers Classic Compound Chocolate Chips (Baking),60,2025-12-27,Pending,Brazil,79.2
ORD-11294,Quinn-Clark,CHC-00783,Organic Single Origin Chocolate Coated Nuts,53,2025-12-22,Pending,India,391.14
ORD-11295,Lucero Group,CHC-01468,Soft Caramel Core Chocolate Truffle Box,25,2026-04-21,Delivered,United Kingdom,100.25
ORD-11296,"Moss, Scott and Richardson",CHC-00465,Diabetic Friendly Sugar-Free Chocolate Wafer Bar,16,2025-12-01,Delivered,Peru,81.92
ORD-11297,Nelson Inc,CHC-01144,Cranberry Walnut Fruit & Nut Chocolate Filled Bar,45,2026-03-25,Pending,Ecuador,207.0
ORD-11298,Ward-Johnson,CHC-00043,Soft Caramel Core Chocolate Coated Nuts,78,2026-05-09,Shipped,France,229.32
ORD-11299,"Warren, Santiago and Levy",CHC-01218,Bakers Classic Compound Chocolate Truffle Box,9,2026-06-13,Pending,Peru,16.38
ORD-11300,Peterson Group,CHC-00555,Single Origin Dark Chocolate Pralines,10,2025-11-03,Shipped,UAE,64.0
ORD-11301,Cortez Ltd,CHC-00808,Raspberry Swirl White Chocolate Filled Bar,50,2026-01-08,Delivered,Ecuador,135.0
ORD-11302,"Lopez, Garcia and Gonzalez",CHC-00244,Organic Raw Cacao Chocolate Gift Box,37,2026-05-13,Delivered,Belgium,185.74
ORD-11303,Williams-Anderson,CHC-00019,Biscuit Milk Chocolate Gift Box,20,2026-07-26,Delivered,France,71.4
ORD-11304,Allison-Dillon,CHC-00287,Classic Sugar-Free Chocolate Filled Bar,80,2026-01-27,Processing,South Africa,427.2
ORD-11305,Roberts-Moore,CHC-01498,Organic Fair-Trade Chocolate Pralines,18,2026-01-31,Shipped,Canada,82.26
ORD-11306,Mccann and Sons,CHC-00412,Single Origin Dark Chocolate Bar,65,2026-07-20,Delivered,Canada,228.15
ORD-11307,"Moore, Campbell and Weeks",CHC-00698,Marzipan Style Almond Chocolate Coated Nuts,13,2025-10-20,Processing,Mexico,60.58
ORD-11308,Rivera and Sons,CHC-00401,Original Ruby Chocolate Coated Nuts,43,2025-11-23,Delivered,Ecuador,334.97
ORD-11309,Simmons and Sons,CHC-01455,Tropical Mix Fruit & Nut Chocolate Truffle Box,12,2025-11-29,Delivered,Australia,43.32
ORD-11310,Mejia LLC,CHC-00082,Original Ruby Chocolate Coated Nuts,30,2026-03-09,Pending,Australia,121.8
ORD-11311,"Wilson, Orr and Gonzales",CHC-01369,Classic Milk Chocolate Drops,14,2026-01-23,Delivered,India,60.06
ORD-11312,Carney-Mcneil,CHC-00606,Lemon Zest White Chocolate Drops,61,2026-04-02,Delivered,China,189.1
ORD-11313,Myers and Sons,CHC-00347,Stevia Sweetened Sugar-Free Chocolate Gift Box,36,2025-11-02,Pending,Japan,209.16
ORD-11314,Casey-Fitzgerald,CHC-00294,Salted Butter Caramel Chocolate Wafer Bar,8,2026-01-02,Delivered,France,22.08
ORD-11315,Juarez LLC,CHC-01283,Sea Salt Caramel Chocolate Squares,20,2026-02-01,Delivered,South Africa,67.6
ORD-11316,Frazier PLC,CHC-01430,Single Origin Dark Chocolate Chips (Baking),41,2025-12-13,Delivered,Cote d'Ivoire,134.07
ORD-11317,"Lopez, Smith and Craig",CHC-00100,Marzipan Style Almond Chocolate Bar,110,2025-11-08,Shipped,Belgium,333.3
ORD-11318,"Hall, Garcia and Erickson",CHC-00473,Biscuit Milk Chocolate Squares,10,2026-06-10,Delivered,Ecuador,43.2
ORD-11319,Hall PLC,CHC-00058,Value Pack Compound Chocolate Pralines,128,2026-01-23,Pending,USA,181.76
ORD-11320,"Macias, Martinez and Duncan",CHC-00201,Salted Butter Caramel Chocolate Chips (Baking),9,2026-02-04,Shipped,India,42.21
ORD-11321,"Newman, Guzman and Hicks",CHC-00692,Vanilla Bean White Chocolate Squares,27,2026-06-07,Pending,Australia,60.21
ORD-11322,Young Group,CHC-01451,Tropical Mix Fruit & Nut Chocolate Squares,116,2026-07-05,Pending,Indonesia,562.6
ORD-11323,Kaiser-Herman,CHC-00929,Sea Salt Milk Chocolate Gift Box,30,2026-02-08,Processing,Mexico,75.6
ORD-11324,Barrera Inc,CHC-01380,Whole Hazelnut Chocolate Wafer Bar,225,2026-01-24,Processing,Italy,949.5
ORD-11325,Downs-Allen,CHC-00299,Confectionery Grade Compound Chocolate Wafer Bar,46,2026-06-25,Pending,USA,103.04
ORD-11326,Sanchez-Matthews,CHC-01320,Organic Raw Cacao Chocolate Coated Nuts,13,2025-12-16,Delivered,France,71.5
ORD-11327,Schultz-Stone,CHC-00036,Almond Crunch Chocolate Gift Box,11,2026-03-01,Delivered,Ecuador,34.1
ORD-11328,"Cochran, Adams and Parsons",CHC-00298,Cranberry Walnut Fruit & Nut Chocolate Filled Bar,65,2025-11-26,Shipped,Indonesia,233.35
ORD-11329,Mcdonald-Smith,CHC-01418,Coconut White Chocolate Pralines,35,2026-01-17,Processing,Canada,120.05
ORD-11330,"James, Perez and Weber",CHC-01232,Classic Milk Chocolate Squares,20,2025-12-15,Delivered,Peru,55.8
ORD-11331,"Wilkinson, Kelley and Hughes",CHC-00339,Biscuit Milk Chocolate Bar,21,2026-03-29,Delivered,China,87.57
ORD-11332,Werner Ltd,CHC-00153,Honeycomb Milk Chocolate Truffle Box,34,2026-04-05,Delivered,Brazil,107.78
ORD-11333,Mcmillan-Humphrey,CHC-00593,Soft Caramel Core Chocolate Wafer Bar,25,2026-07-16,Processing,Australia,74.75
ORD-11334,Murray-Lewis,CHC-00210,Diabetic Friendly Sugar-Free Chocolate Squares,16,2026-03-23,Shipped,Australia,55.84
ORD-11335,Jones Inc,CHC-00826,Marzipan Style Almond Chocolate Bar,27,2026-04-21,Processing,Ghana,82.89
ORD-11336,Wood Group,CHC-01475,Biscuit Milk Chocolate Drops,57,2026-04-04,Processing,Belgium,133.95
ORD-11337,Romero-Roberts,CHC-00229,Cranberry Walnut Fruit & Nut Chocolate Wafer Bar,21,2026-07-27,Delivered,Ghana,103.11
ORD-11338,"Bailey, Richardson and Marquez",CHC-00636,Single Origin Dark Chocolate Bar,13,2026-06-29,Delivered,USA,64.09
ORD-11339,Dixon Group,CHC-01354,Lemon Zest White Chocolate Squares,20,2026-02-07,Delivered,Australia,62.0
ORD-11340,Watson PLC,CHC-00818,Stevia Sweetened Sugar-Free Chocolate Filled Bar,74,2025-12-13,Processing,France,266.4
ORD-11341,Robinson Group,CHC-00991,Espresso Infused Dark Chocolate Filled Bar,61,2026-04-21,Shipped,Colombia,306.22
ORD-11342,Abbott-Guzman,CHC-01248,Soft Caramel Core Chocolate Coated Nuts,7,2026-05-19,Delivered,Switzerland,17.57
ORD-11343,"Elliott, Campbell and Miller",CHC-00799,Vanilla Bean White Chocolate Coated Nuts,149,2025-10-12,Delivered,USA,518.52
ORD-11344,"Wood, Wilson and Douglas",CHC-01190,Classic Sugar-Free Chocolate Chips (Baking),14,2026-07-03,Processing,Brazil,58.52
ORD-11345,"May, Taylor and Craig",CHC-00790,Roasted Almond Chocolate Drops,114,2025-10-30,Delivered,UAE,372.78
ORD-11346,Morgan Group,CHC-00782,Vanilla Bean White Chocolate Gift Box,59,2025-11-10,Delivered,Australia,247.8
ORD-11347,Krueger LLC,CHC-01409,Bakers Classic Compound Chocolate Drops,26,2025-10-19,Pending,Peru,53.04
ORD-11348,Morales and Sons,CHC-00220,Honeycomb Milk Chocolate Squares,22,2026-06-18,Delivered,USA,71.28
ORD-11349,"Gonzalez, Schmidt and Ward",CHC-00483,Biscuit Milk Chocolate Truffle Box,45,2026-01-18,Shipped,Mexico,122.4
ORD-11350,Hall-Tyler,CHC-00152,Single Origin Dark Chocolate Chips (Baking),28,2026-04-05,Shipped,Belgium,128.52
ORD-11351,Martin-Rangel,CHC-00062,Classic Milk Chocolate Drops,16,2026-01-22,Delivered,Cote d'Ivoire,67.2
ORD-11352,"Brown, Bennett and Clay",CHC-00515,Coconut White Chocolate Wafer Bar,27,2025-10-13,Delivered,Australia,103.41
ORD-11353,Fleming-Lowe,CHC-01284,Coconut Sugar Vegan Dark Chocolate Chips (Baking),47,2026-05-21,Delivered,Germany,289.99
ORD-11354,Gardner-Owen,CHC-01235,Stevia Sweetened Sugar-Free Chocolate Pralines,12,2026-03-25,Delivered,Mexico,71.76
ORD-11355,"Thompson, Brewer and Benson",CHC-00981,Classic Milk Chocolate Truffle Box,26,2026-05-15,Delivered,Switzerland,116.74
ORD-11356,Shepherd-Shaw,CHC-01392,Organic Single Origin Chocolate Wafer Bar,25,2026-07-13,Pending,Switzerland,164.0
ORD-11357,"Austin, Jackson and Hicks",CHC-01476,Organic Raw Cacao Chocolate Gift Box,43,2026-04-08,Pending,USA,182.75
ORD-11358,Roberts-Ferguson,CHC-00966,Praline Hazelnut Chocolate Filled Bar,16,2026-02-07,Processing,Canada,48.64
ORD-11359,"Webb, Jensen and Taylor",CHC-00429,Coconut Sugar Vegan Dark Chocolate Squares,42,2025-12-01,Pending,Switzerland,172.62
ORD-11360,Turner-Harris,CHC-00728,Organic Raw Cacao Chocolate Filled Bar,60,2026-07-07,Shipped,Netherlands,367.8
ORD-11361,"Cobb, Bentley and Bass",CHC-00662,Espresso Infused Dark Chocolate Drops,56,2026-06-14,Processing,Cote d'Ivoire,161.28
ORD-11362,"Ramos, Greer and Knight",CHC-01352,Marzipan Style Almond Chocolate Coated Nuts,38,2025-10-11,Delivered,USA,169.48
ORD-11363,Snyder-Pierce,CHC-00384,Bakers Classic Compound Chocolate Gift Box,12,2025-11-08,Delivered,Japan,17.28
ORD-11364,Short Ltd,CHC-01430,Single Origin Dark Chocolate Chips (Baking),20,2026-01-27,Pending,Cote d'Ivoire,65.4
ORD-11365,Miller PLC,CHC-01368,Marzipan Style Almond Chocolate Truffle Box,16,2026-05-13,Delivered,USA,53.12
ORD-11366,Vargas Ltd,CHC-00637,Raspberry Swirl White Chocolate Bar,106,2026-04-02,Pending,Brazil,446.26
ORD-11367,"Chandler, Adams and Singleton",CHC-01302,Vanilla Bean White Chocolate Chips (Baking),14,2026-05-28,Delivered,Colombia,30.94
ORD-11368,Bullock PLC,CHC-00720,70% Intense Dark Chocolate Pralines,116,2026-01-17,Delivered,Switzerland,740.08
ORD-11369,Smith and Sons,CHC-00663,85% Extra Bold Dark Chocolate Wafer Bar,22,2026-01-20,Delivered,Cote d'Ivoire,55.22
ORD-11370,Miller-Mckenzie,CHC-01015,Organic Single Origin Chocolate Bar,12,2026-08-02,Delivered,UAE,84.6
ORD-11371,Patel-Huffman,CHC-00061,Espresso Infused Dark Chocolate Coated Nuts,34,2025-12-25,Shipped,Canada,114.24
ORD-11372,Edwards Ltd,CHC-00288,Original Ruby Chocolate Coated Nuts,48,2026-02-07,Delivered,Mexico,343.2
ORD-11373,Morrison-Anderson,CHC-01041,Plant-Based Classic Vegan Dark Chocolate Pralines,34,2026-06-10,Delivered,USA,182.92
ORD-11374,Jones-Jones,CHC-00900,Classic Milk Chocolate Filled Bar,58,2025-10-17,Delivered,USA,160.66
ORD-11375,"Ball, Williams and Haynes",CHC-00255,Sea Salt Caramel Chocolate Gift Box,15,2026-04-18,Delivered,Netherlands,60.15
ORD-11376,"Ramirez, Mora and Whitehead",CHC-00876,Original Ruby Chocolate Coated Nuts,11,2026-01-09,Delivered,India,79.64
ORD-11377,Fritz Group,CHC-00925,Oat Milk Blend Vegan Dark Chocolate Wafer Bar,33,2025-11-29,Shipped,Canada,137.28
ORD-11378,"Flynn, Campbell and House",CHC-00140,Organic Single Origin Chocolate Coated Nuts,3,2026-04-05,Processing,India,17.67
ORD-11379,Dennis and Sons,CHC-00103,Almond Crunch Chocolate Squares,39,2026-04-20,Processing,Germany,150.54
ORD-11380,Davis-Buckley,CHC-01229,Salted Butter Caramel Chocolate Filled Bar,32,2025-10-12,Pending,Belgium,153.92
ORD-11381,"Webb, Burke and Ware",CHC-00796,Classic Milk Chocolate Squares,24,2025-12-17,Shipped,Ghana,86.88
ORD-11382,Lyons-Marshall,CHC-00357,Lemon Zest White Chocolate Drops,539,2026-03-11,Delivered,UAE,1891.89
ORD-11383,Gallegos-Ayers,CHC-01278,Organic Single Origin Chocolate Truffle Box,39,2026-06-10,Shipped,Peru,258.96
ORD-11384,Campbell Ltd,CHC-00119,Soft Caramel Core Chocolate Coated Nuts,26,2026-03-20,Delivered,United Kingdom,89.7
ORD-11385,"Wright, Neal and Foster",CHC-01129,Vanilla Bean White Chocolate Truffle Box,28,2026-03-19,Processing,Australia,64.68
ORD-11386,Davis Group,CHC-00874,Espresso Infused Dark Chocolate Filled Bar,51,2026-05-03,Delivered,Germany,244.29
ORD-11387,Murray-Bailey,CHC-00691,Berry Burst Ruby Chocolate Chips (Baking),23,2026-03-13,Delivered,UAE,154.56
ORD-11388,Johnson-Molina,CHC-00146,Stevia Sweetened Sugar-Free Chocolate Filled Bar,18,2026-05-11,Pending,Germany,80.46
ORD-11389,"Robles, Zimmerman and Morales",CHC-00095,70% Intense Dark Chocolate Truffle Box,232,2026-06-04,Delivered,USA,1403.6
ORD-11390,Reed Ltd,CHC-00477,Whole Hazelnut Chocolate Gift Box,8,2026-03-27,Delivered,Belgium,28.32
ORD-11391,"Mahoney, Moore and Duran",CHC-01030,70% Intense Dark Chocolate Wafer Bar,49,2026-04-27,Processing,UAE,291.55
ORD-11392,Sellers-Ruiz,CHC-01187,Classic Milk Chocolate Bar,26,2025-12-31,Shipped,Switzerland,87.88
ORD-11393,"Clark, Valentine and Valdez",CHC-00587,Marzipan Style Almond Chocolate Gift Box,41,2026-07-01,Delivered,Germany,117.67
ORD-11394,Gomez Inc,CHC-01138,Sea Salt Milk Chocolate Chips (Baking),33,2026-03-25,Delivered,Japan,124.41
ORD-11395,Hill-Reid,CHC-01464,Espresso Infused Dark Chocolate Truffle Box,24,2026-04-04,Shipped,Switzerland,120.72
ORD-11396,Campbell-Watkins,CHC-00577,Tropical Mix Fruit & Nut Chocolate Bar,173,2026-06-05,Delivered,Germany,617.61
ORD-11397,Stewart Inc,CHC-00235,Honeycomb Milk Chocolate Squares,8,2026-01-03,Delivered,Netherlands,27.6
ORD-11398,King-Rivas,CHC-00768,Single Origin Dark Chocolate Truffle Box,15,2025-11-22,Processing,Canada,90.0
ORD-11399,"Tran, Elliott and Merritt",CHC-01168,Sea Salt Caramel Chocolate Drops,58,2026-04-26,Delivered,USA,161.82
ORD-11400,"Waters, Carter and Roy",CHC-00798,Marzipan Style Almond Chocolate Truffle Box,12,2025-11-06,Delivered,Italy,49.44
ORD-11401,"Graham, Mcdonald and Davenport",CHC-00403,Sea Salt Caramel Chocolate Chips (Baking),16,2026-03-07,Delivered,France,75.84
ORD-11402,"Cisneros, Lopez and Garcia",CHC-00713,Marzipan Style Almond Chocolate Squares,68,2026-04-01,Delivered,Peru,233.24
ORD-11403,Jackson-Prince,CHC-00027,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),80,2026-07-18,Delivered,UAE,304.8
ORD-11404,Walker-Delacruz,CHC-00210,Diabetic Friendly Sugar-Free Chocolate Squares,73,2026-08-03,Pending,Australia,254.77
ORD-11405,Ramirez-Garcia,CHC-00016,Classic Milk Chocolate Coated Nuts,12,2026-02-28,Pending,Netherlands,32.88
ORD-11406,"Ray, Lee and Alvarez",CHC-00926,70% Intense Dark Chocolate Bar,55,2026-06-09,Shipped,UAE,198.0
ORD-11407,"Lee, Brewer and Tucker",CHC-00099,Vanilla Bean White Chocolate Wafer Bar,68,2026-06-22,Delivered,Australia,148.92
ORD-11408,Smith and Sons,CHC-01160,Confectionery Grade Compound Chocolate Pralines,15,2026-04-09,Pending,South Africa,36.15
ORD-11409,Johnson-Saunders,CHC-01092,Single Origin Dark Chocolate Wafer Bar,14,2026-05-13,Delivered,Ghana,81.34
ORD-11410,"Garcia, Graham and Horn",CHC-00293,Coconut White Chocolate Squares,22,2025-10-15,Processing,Germany,57.2
ORD-11411,Mccoy-Wheeler,CHC-00002,Raspberry Swirl White Chocolate Coated Nuts,160,2026-07-19,Shipped,USA,604.8
ORD-11412,"Jackson, Reed and Garcia",CHC-00654,Espresso Infused Dark Chocolate Filled Bar,66,2026-07-10,Shipped,France,370.92
ORD-11413,Pollard and Sons,CHC-00237,Classic Milk Chocolate Squares,7,2026-03-24,Processing,Cote d'Ivoire,25.27
ORD-11414,"Parker, King and Burnett",CHC-00005,Roasted Almond Chocolate Wafer Bar,4,2025-10-13,Pending,United Kingdom,14.96
ORD-11415,Brown PLC,CHC-00721,Sea Salt Caramel Chocolate Filled Bar,54,2025-11-08,Delivered,France,144.18
ORD-11416,Gonzalez and Sons,CHC-00388,Praline Hazelnut Chocolate Chips (Baking),20,2026-08-01,Pending,Indonesia,118.6
ORD-11417,Scott Inc,CHC-00993,Espresso Infused Dark Chocolate Coated Nuts,54,2026-03-04,Delivered,China,297.54
ORD-11418,Burns-Wright,CHC-00754,Stevia Sweetened Sugar-Free Chocolate Truffle Box,46,2025-12-27,Delivered,Ghana,249.32
ORD-11419,Hardin-Walker,CHC-00466,Espresso Infused Dark Chocolate Squares,24,2025-11-13,Delivered,USA,60.24
ORD-11420,Kramer Ltd,CHC-00782,Vanilla Bean White Chocolate Gift Box,31,2026-02-22,Shipped,Australia,130.2
ORD-11421,Wilson-Walker,CHC-00286,Vanilla Bean White Chocolate Truffle Box,53,2025-11-01,Delivered,Belgium,108.65
ORD-11422,Wilson Ltd,CHC-00150,Coconut Sugar Vegan Dark Chocolate Chips (Baking),123,2025-11-03,Delivered,Cote d'Ivoire,537.51
ORD-11423,Chavez Group,CHC-01156,Single Origin Dark Chocolate Coated Nuts,40,2026-01-26,Delivered,Canada,220.4
ORD-11424,Forbes and Sons,CHC-01076,85% Extra Bold Dark Chocolate Coated Nuts,28,2025-11-24,Delivered,United Kingdom,136.92
ORD-11425,Johnson-Sherman,CHC-00987,Gianduja Style Hazelnut Chocolate Bar,48,2026-02-18,Delivered,Germany,201.6
ORD-11426,Curtis-Ferguson,CHC-00372,Tropical Mix Fruit & Nut Chocolate Truffle Box,113,2026-07-24,Pending,Indonesia,337.87
ORD-11427,Edwards Inc,CHC-00960,70% Intense Dark Chocolate Filled Bar,50,2026-01-25,Delivered,Ghana,183.0
ORD-11428,"Gould, Hunt and Alexander",CHC-00431,Salted Butter Caramel Chocolate Coated Nuts,29,2026-03-20,Pending,Belgium,128.47
ORD-11429,Richards-Schmidt,CHC-01459,Roasted Almond Chocolate Drops,5,2026-06-12,Processing,India,24.25
ORD-11430,Hill-Clayton,CHC-00741,Coconut White Chocolate Gift Box,45,2025-11-04,Processing,Colombia,182.7
ORD-11431,Clark-Williams,CHC-01004,Cranberry Walnut Fruit & Nut Chocolate Squares,39,2026-01-03,Delivered,Mexico,157.95
ORD-11432,Murray PLC,CHC-00825,85% Extra Bold Dark Chocolate Gift Box,10,2025-10-16,Pending,Canada,47.7
ORD-11433,Carney PLC,CHC-00440,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,41,2026-02-12,Processing,Germany,201.72
ORD-11434,Miller LLC,CHC-00994,85% Extra Bold Dark Chocolate Coated Nuts,32,2026-01-16,Delivered,France,166.4
ORD-11435,Good-Smith,CHC-01157,Single Origin Dark Chocolate Drops,106,2025-10-09,Pending,Colombia,427.18
ORD-11436,"Freeman, Moore and Lee",CHC-00756,Roasted Almond Chocolate Pralines,19,2026-07-02,Processing,Indonesia,64.6
ORD-11437,Baxter Group,CHC-00350,Tropical Mix Fruit & Nut Chocolate Drops,14,2026-06-28,Delivered,France,67.62
ORD-11438,"Reid, Mahoney and Thomas",CHC-01291,Diabetic Friendly Sugar-Free Chocolate Wafer Bar,23,2026-06-30,Shipped,Switzerland,117.07
ORD-11439,Douglas-Barrett,CHC-00869,Sea Salt Caramel Chocolate Truffle Box,8,2025-11-12,Delivered,South Africa,23.6
ORD-11440,Reyes Ltd,CHC-00445,Single Origin Dark Chocolate Bar,16,2026-03-15,Delivered,United Kingdom,55.68
ORD-11441,Meyer-Hall,CHC-00859,Classic Milk Chocolate Gift Box,82,2026-04-30,Shipped,Belgium,355.88
ORD-11442,Anderson Ltd,CHC-00044,Raspberry Swirl White Chocolate Chips (Baking),33,2026-01-15,Processing,France,137.61
ORD-11443,Mitchell LLC,CHC-00200,Biscuit Milk Chocolate Coated Nuts,16,2025-11-19,Pending,France,57.28
ORD-11444,Pope-Barker,CHC-00093,85% Extra Bold Dark Chocolate Truffle Box,32,2026-05-04,Pending,Canada,202.56
