SaleID,Date,ProductID,ProductName,Region,Country,Channel,QuantitySold,UnitPrice,RevenueUSD
SALE-001745,2025-12-01,CHC-00688,Raspberry Swirl White Chocolate Bar,Latin America,Peru,Direct-to-Consumer,14,2.23,31.22
SALE-001746,2025-10-07,CHC-01112,Berry Burst Ruby Chocolate Chips (Baking),Europe,Belgium,Duty-Free,5,5.89,29.45
SALE-001747,2026-06-17,CHC-00216,Raspberry Swirl White Chocolate Bar,North America,Mexico,E-Commerce,43,3.09,132.87
SALE-001748,2026-03-30,CHC-00673,Sea Salt Caramel Chocolate Filled Bar,Europe,United Kingdom,Wholesale Distributor,36,3.61,129.96
SALE-001749,2025-09-07,CHC-01017,Vanilla Bean White Chocolate Drops,Latin America,Ecuador,E-Commerce,60,4.16,249.6
SALE-001750,2026-06-07,CHC-01399,Single Origin Dark Chocolate Coated Nuts,North America,Mexico,Retail Store,13,4.39,57.07
SALE-001751,2025-11-10,CHC-00521,Confectionery Grade Compound Chocolate Pralines,North America,Canada,E-Commerce,50,1.61,80.5
SALE-001752,2026-06-06,CHC-00196,Sea Salt Caramel Chocolate Pralines,Latin America,Colombia,E-Commerce,43,4.03,173.29
SALE-001753,2025-09-23,CHC-01041,Plant-Based Classic Vegan Dark Chocolate Pralines,North America,USA,Wholesale Distributor,23,5.38,123.74
SALE-001754,2026-01-18,CHC-00889,Whole Hazelnut Chocolate Gift Box,Latin America,Ecuador,E-Commerce,137,5.53,757.61
SALE-001755,2025-09-06,CHC-01050,Lemon Zest White Chocolate Gift Box,Latin America,Brazil,Wholesale Distributor,41,4.02,164.82
SALE-001756,2026-03-06,CHC-00268,Whole Hazelnut Chocolate Coated Nuts,Europe,France,Direct-to-Consumer,12,3.22,38.64
SALE-001757,2026-05-21,CHC-00389,Whole Hazelnut Chocolate Drops,Asia Pacific,Japan,Direct-to-Consumer,34,5.81,197.54
SALE-001758,2026-03-30,CHC-00439,Soft Caramel Core Chocolate Coated Nuts,Asia Pacific,China,Direct-to-Consumer,68,4.25,289.0
SALE-001759,2026-03-29,CHC-00256,Classic Milk Chocolate Gift Box,Asia Pacific,India,Wholesale Distributor,47,2.49,117.03
SALE-001760,2025-09-14,CHC-01472,Honeycomb Milk Chocolate Truffle Box,Asia Pacific,Australia,E-Commerce,88,4.19,368.72
SALE-001761,2026-07-26,CHC-00414,Organic Single Origin Chocolate Pralines,Middle East & Africa,Ghana,Direct-to-Consumer,27,5.14,138.78
SALE-001762,2025-09-23,CHC-00092,Praline Hazelnut Chocolate Squares,North America,Mexico,Duty-Free,26,5.78,150.28
SALE-001763,2026-04-05,CHC-00963,Honeycomb Milk Chocolate Truffle Box,Asia Pacific,India,Wholesale Distributor,20,2.43,48.6
SALE-001764,2025-10-13,CHC-00188,Honeycomb Milk Chocolate Coated Nuts,Europe,Switzerland,Retail Store,8,3.74,29.92
SALE-001765,2026-03-08,CHC-00556,Roasted Almond Chocolate Drops,Europe,Germany,Retail Store,40,2.95,118.0
SALE-001766,2025-12-12,CHC-00655,Almond Crunch Chocolate Coated Nuts,Europe,Italy,Duty-Free,119,5.35,636.65
SALE-001767,2026-06-18,CHC-00306,Organic Single Origin Chocolate Filled Bar,Europe,Germany,Direct-to-Consumer,26,4.73,122.98
SALE-001768,2026-06-25,CHC-00960,70% Intense Dark Chocolate Filled Bar,Middle East & Africa,Ghana,Retail Store,22,3.66,80.52
SALE-001769,2025-11-12,CHC-00886,Coconut Sugar Vegan Dark Chocolate Filled Bar,Latin America,Colombia,Wholesale Distributor,22,5.77,126.94
SALE-001770,2026-05-24,CHC-00894,Organic Raw Cacao Chocolate Squares,Europe,Italy,Wholesale Distributor,44,6.75,297.0
SALE-001771,2026-07-09,CHC-00403,Sea Salt Caramel Chocolate Chips (Baking),Europe,France,Wholesale Distributor,15,4.74,71.1
SALE-001772,2026-05-22,CHC-01123,Bakers Classic Compound Chocolate Truffle Box,Middle East & Africa,UAE,E-Commerce,44,2.37,104.28
SALE-001773,2025-10-16,CHC-00247,Oat Milk Blend Vegan Dark Chocolate Bar,Asia Pacific,Indonesia,E-Commerce,16,6.24,99.84
SALE-001774,2026-04-30,CHC-00825,85% Extra Bold Dark Chocolate Gift Box,North America,Canada,Retail Store,75,4.77,357.75
SALE-001775,2025-11-23,CHC-00665,Single Origin Dark Chocolate Bar,North America,Canada,Direct-to-Consumer,21,3.37,70.77
SALE-001776,2025-12-28,CHC-00317,70% Intense Dark Chocolate Bar,Latin America,Brazil,Direct-to-Consumer,25,4.91,122.75
SALE-001777,2026-02-20,CHC-01294,Oat Milk Blend Vegan Dark Chocolate Truffle Box,Europe,France,Duty-Free,116,5.55,643.8
SALE-001778,2026-04-21,CHC-01284,Coconut Sugar Vegan Dark Chocolate Chips (Baking),Europe,Germany,E-Commerce,14,6.17,86.38
SALE-001779,2026-05-12,CHC-00674,Espresso Infused Dark Chocolate Filled Bar,Latin America,Colombia,E-Commerce,45,3.7,166.5
SALE-001780,2025-09-08,CHC-01034,Roasted Almond Chocolate Chips (Baking),Middle East & Africa,Ghana,Direct-to-Consumer,20,3.63,72.6
SALE-001781,2025-10-23,CHC-01160,Confectionery Grade Compound Chocolate Pralines,Middle East & Africa,South Africa,Wholesale Distributor,7,2.41,16.87
SALE-001782,2025-10-02,CHC-00722,Single Origin Dark Chocolate Gift Box,Europe,Italy,Wholesale Distributor,7,3.04,21.28
SALE-001783,2026-05-05,CHC-01422,Confectionery Grade Compound Chocolate Drops,Europe,United Kingdom,Retail Store,22,1.42,31.24
SALE-001784,2026-04-11,CHC-00327,Gianduja Style Hazelnut Chocolate Bar,Latin America,Colombia,Wholesale Distributor,12,5.04,60.48
SALE-001785,2025-09-23,CHC-00291,Salted Butter Caramel Chocolate Truffle Box,Europe,Germany,Retail Store,78,2.77,216.06
SALE-001786,2026-07-27,CHC-01209,Value Pack Compound Chocolate Truffle Box,North America,USA,Retail Store,16,1.24,19.84
SALE-001787,2025-08-07,CHC-01232,Classic Milk Chocolate Squares,Latin America,Peru,Retail Store,58,2.79,161.82
SALE-001788,2026-05-28,CHC-00239,85% Extra Bold Dark Chocolate Filled Bar,Middle East & Africa,South Africa,Direct-to-Consumer,50,3.99,199.5
SALE-001789,2026-07-12,CHC-00163,Honeycomb Milk Chocolate Coated Nuts,Europe,Belgium,Direct-to-Consumer,45,3.05,137.25
SALE-001790,2026-02-01,CHC-00988,Roasted Almond Chocolate Coated Nuts,Europe,United Kingdom,Retail Store,5,3.44,17.2
SALE-001791,2025-08-29,CHC-00879,Biscuit Milk Chocolate Pralines,Europe,Belgium,E-Commerce,5,2.18,10.9
SALE-001792,2025-11-27,CHC-00163,Honeycomb Milk Chocolate Coated Nuts,Europe,Belgium,Direct-to-Consumer,20,3.05,61.0
SALE-001793,2026-06-22,CHC-00354,Plant-Based Classic Vegan Dark Chocolate Pralines,Europe,Switzerland,E-Commerce,3,5.3,15.9
SALE-001794,2026-06-25,CHC-00608,Tropical Mix Fruit & Nut Chocolate Drops,Asia Pacific,Australia,Direct-to-Consumer,8,3.32,26.56
SALE-001795,2026-04-12,CHC-00351,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),Asia Pacific,Indonesia,E-Commerce,86,4.6,395.6
SALE-001796,2026-05-18,CHC-01439,Tropical Mix Fruit & Nut Chocolate Drops,Europe,France,Duty-Free,9,5.33,47.97
SALE-001797,2026-07-06,CHC-01073,Honeycomb Milk Chocolate Drops,Middle East & Africa,Ghana,Retail Store,33,4.46,147.18
SALE-001798,2026-01-04,CHC-01148,Marzipan Style Almond Chocolate Gift Box,Latin America,Brazil,Direct-to-Consumer,41,4.26,174.66
SALE-001799,2025-09-28,CHC-00352,Tropical Mix Fruit & Nut Chocolate Filled Bar,Asia Pacific,Indonesia,Wholesale Distributor,33,3.87,127.71
SALE-001800,2026-02-27,CHC-01301,Raisin & Almond Fruit & Nut Chocolate Filled Bar,Europe,Germany,E-Commerce,4,3.94,15.76
SALE-001801,2026-07-21,CHC-00572,Organic Single Origin Chocolate Wafer Bar,Europe,Belgium,E-Commerce,23,5.8,133.4
SALE-001802,2025-09-13,CHC-00491,85% Extra Bold Dark Chocolate Pralines,Middle East & Africa,Cote d'Ivoire,Duty-Free,51,5.52,281.52
SALE-001803,2026-07-29,CHC-01495,Sea Salt Caramel Chocolate Drops,Middle East & Africa,Ghana,Duty-Free,94,3.2,300.8
SALE-001804,2026-06-25,CHC-00952,Whole Hazelnut Chocolate Squares,Europe,Germany,Retail Store,16,5.0,80.0
SALE-001805,2025-08-29,CHC-01048,Cranberry Walnut Fruit & Nut Chocolate Gift Box,Europe,Italy,E-Commerce,40,5.35,214.0
SALE-001806,2026-07-17,CHC-01294,Oat Milk Blend Vegan Dark Chocolate Truffle Box,Europe,France,E-Commerce,74,5.55,410.7
SALE-001807,2026-02-14,CHC-00242,Whole Hazelnut Chocolate Truffle Box,North America,Canada,Wholesale Distributor,11,3.1,34.1
SALE-001808,2026-06-16,CHC-01190,Classic Sugar-Free Chocolate Chips (Baking),Latin America,Brazil,Wholesale Distributor,131,4.18,547.58
SALE-001809,2026-04-02,CHC-01095,Classic Sugar-Free Chocolate Chips (Baking),Europe,Switzerland,Retail Store,68,5.13,348.84
SALE-001810,2025-09-13,CHC-00869,Sea Salt Caramel Chocolate Truffle Box,Middle East & Africa,South Africa,Wholesale Distributor,6,2.95,17.7
SALE-001811,2025-11-06,CHC-01198,85% Extra Bold Dark Chocolate Filled Bar,North America,Mexico,Direct-to-Consumer,63,3.84,241.92
SALE-001812,2025-08-16,CHC-00092,Praline Hazelnut Chocolate Squares,North America,Mexico,Duty-Free,34,5.78,196.52
SALE-001813,2026-04-20,CHC-00575,Berry Burst Ruby Chocolate Wafer Bar,North America,USA,Duty-Free,39,4.44,173.16
SALE-001814,2026-05-04,CHC-00060,Bakers Classic Compound Chocolate Wafer Bar,Middle East & Africa,South Africa,Wholesale Distributor,12,1.3,15.6
SALE-001815,2025-08-13,CHC-01227,Original Ruby Chocolate Squares,Europe,France,Duty-Free,19,5.7,108.3
SALE-001816,2026-05-13,CHC-00353,Marzipan Style Almond Chocolate Chips (Baking),Latin America,Colombia,E-Commerce,38,4.99,189.62
SALE-001817,2025-09-03,CHC-00711,Original Ruby Chocolate Truffle Box,Latin America,Peru,Retail Store,3,7.53,22.59
SALE-001818,2025-08-10,CHC-00085,Classic Milk Chocolate Bar,Latin America,Brazil,E-Commerce,97,3.72,360.84
SALE-001819,2025-12-28,CHC-00625,Single Origin Dark Chocolate Gift Box,Middle East & Africa,Cote d'Ivoire,Direct-to-Consumer,40,3.49,139.6
SALE-001820,2026-06-01,CHC-00684,Cranberry Walnut Fruit & Nut Chocolate Filled Bar,Latin America,Brazil,Wholesale Distributor,33,4.05,133.65
SALE-001821,2025-10-02,CHC-01457,Gianduja Style Hazelnut Chocolate Filled Bar,Middle East & Africa,Ghana,Retail Store,219,3.72,814.68
SALE-001822,2025-12-07,CHC-00479,Salted Butter Caramel Chocolate Coated Nuts,Asia Pacific,Japan,Retail Store,17,4.26,72.42
SALE-001823,2025-10-05,CHC-00006,Stevia Sweetened Sugar-Free Chocolate Filled Bar,Europe,Switzerland,Duty-Free,2,5.0,10.0
SALE-001824,2025-10-17,CHC-00190,70% Intense Dark Chocolate Gift Box,Europe,France,Direct-to-Consumer,27,2.83,76.41
SALE-001825,2025-11-25,CHC-00299,Confectionery Grade Compound Chocolate Wafer Bar,North America,USA,Wholesale Distributor,64,2.24,143.36
SALE-001826,2026-06-19,CHC-00938,Organic Single Origin Chocolate Squares,North America,USA,Wholesale Distributor,15,4.87,73.05
SALE-001827,2026-01-05,CHC-01078,Original Ruby Chocolate Truffle Box,Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,6,7.21,43.26
SALE-001828,2026-03-11,CHC-01366,Cranberry Walnut Fruit & Nut Chocolate Chips (Baking),Asia Pacific,Japan,Duty-Free,14,3.96,55.44
SALE-001829,2026-07-09,CHC-00704,Original Ruby Chocolate Chips (Baking),North America,Canada,Wholesale Distributor,22,4.75,104.5
SALE-001830,2026-01-10,CHC-00546,Raisin & Almond Fruit & Nut Chocolate Chips (Baking),Europe,France,E-Commerce,5,5.23,26.15
SALE-001831,2026-03-02,CHC-00821,Original Ruby Chocolate Bar,Middle East & Africa,South Africa,Duty-Free,22,4.17,91.74
SALE-001832,2026-07-19,CHC-01315,Almond Crunch Chocolate Drops,Europe,Switzerland,Direct-to-Consumer,7,5.35,37.45
SALE-001833,2026-01-21,CHC-00457,Almond Crunch Chocolate Bar,North America,Mexico,Direct-to-Consumer,6,5.01,30.06
SALE-001834,2025-08-13,CHC-00156,Plant-Based Classic Vegan Dark Chocolate Filled Bar,North America,Canada,Direct-to-Consumer,9,3.72,33.48
SALE-001835,2026-05-06,CHC-00228,Raspberry Swirl White Chocolate Drops,Europe,Switzerland,Duty-Free,27,4.46,120.42
SALE-001836,2026-07-14,CHC-01288,Salted Butter Caramel Chocolate Coated Nuts,Asia Pacific,Japan,Retail Store,89,3.88,345.32
SALE-001837,2025-11-28,CHC-01110,Honeycomb Milk Chocolate Squares,Asia Pacific,Japan,Direct-to-Consumer,11,3.26,35.86
SALE-001838,2026-04-16,CHC-00073,Classic Milk Chocolate Gift Box,Asia Pacific,India,Wholesale Distributor,9,2.98,26.82
SALE-001839,2026-07-02,CHC-00192,Salted Butter Caramel Chocolate Drops,Middle East & Africa,Cote d'Ivoire,Retail Store,85,3.88,329.8
SALE-001840,2026-01-17,CHC-01200,Gianduja Style Hazelnut Chocolate Pralines,Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,7,3.68,25.76
SALE-001841,2025-10-16,CHC-00539,Salted Butter Caramel Chocolate Filled Bar,Europe,France,E-Commerce,32,3.18,101.76
SALE-001842,2025-11-13,CHC-01201,85% Extra Bold Dark Chocolate Gift Box,Europe,Belgium,Direct-to-Consumer,35,4.63,162.05
SALE-001843,2026-06-12,CHC-00973,Organic Raw Cacao Chocolate Gift Box,North America,USA,Wholesale Distributor,34,4.27,145.18
SALE-001844,2025-12-23,CHC-00068,Honeycomb Milk Chocolate Drops,Asia Pacific,Japan,Duty-Free,38,3.57,135.66
SALE-001845,2025-12-05,CHC-01004,Cranberry Walnut Fruit & Nut Chocolate Squares,North America,Mexico,Wholesale Distributor,29,4.05,117.45
SALE-001846,2025-10-02,CHC-00293,Coconut White Chocolate Squares,Europe,Germany,E-Commerce,9,2.6,23.4
SALE-001847,2025-12-11,CHC-01097,70% Intense Dark Chocolate Truffle Box,North America,USA,Duty-Free,47,2.91,136.77
SALE-001848,2025-08-25,CHC-00325,85% Extra Bold Dark Chocolate Filled Bar,North America,Mexico,Retail Store,26,4.55,118.3
SALE-001849,2025-11-06,CHC-00628,Gianduja Style Hazelnut Chocolate Squares,North America,Mexico,Wholesale Distributor,203,4.62,937.86
SALE-001850,2026-01-14,CHC-01453,Honeycomb Milk Chocolate Coated Nuts,Europe,Germany,Retail Store,17,4.12,70.04
SALE-001851,2026-06-24,CHC-00950,Whole Hazelnut Chocolate Wafer Bar,Asia Pacific,Australia,Retail Store,4,5.8,23.2
SALE-001852,2025-09-23,CHC-01259,Classic Milk Chocolate Drops,North America,Mexico,Wholesale Distributor,34,3.78,128.52
SALE-001853,2026-01-09,CHC-00752,Almond Crunch Chocolate Pralines,Europe,Switzerland,Duty-Free,40,3.14,125.6
SALE-001854,2026-06-28,CHC-00247,Oat Milk Blend Vegan Dark Chocolate Bar,Asia Pacific,Indonesia,Direct-to-Consumer,3,6.24,18.72
SALE-001855,2025-12-24,CHC-00278,70% Intense Dark Chocolate Filled Bar,Europe,Italy,Retail Store,20,6.28,125.6
SALE-001856,2026-03-28,CHC-00066,Lemon Zest White Chocolate Pralines,Latin America,Peru,Duty-Free,100,2.39,239.0
SALE-001857,2026-08-02,CHC-00403,Sea Salt Caramel Chocolate Chips (Baking),Europe,France,Wholesale Distributor,33,4.74,156.42
SALE-001858,2026-05-14,CHC-00523,Coconut White Chocolate Filled Bar,Middle East & Africa,Ghana,Duty-Free,75,2.06,154.5
SALE-001859,2026-01-28,CHC-00378,Biscuit Milk Chocolate Bar,Latin America,Brazil,Wholesale Distributor,10,4.16,41.6
SALE-001860,2026-05-13,CHC-01193,85% Extra Bold Dark Chocolate Wafer Bar,Latin America,Ecuador,E-Commerce,41,2.56,104.96
SALE-001861,2026-01-21,CHC-00199,Praline Hazelnut Chocolate Wafer Bar,Europe,France,Duty-Free,44,5.59,245.96
SALE-001862,2026-07-03,CHC-00434,Organic Raw Cacao Chocolate Coated Nuts,Europe,Germany,E-Commerce,95,4.29,407.55
SALE-001863,2025-10-26,CHC-00149,Tropical Mix Fruit & Nut Chocolate Bar,Middle East & Africa,Cote d'Ivoire,Direct-to-Consumer,10,4.08,40.8
SALE-001864,2026-06-09,CHC-01145,Plant-Based Classic Vegan Dark Chocolate Drops,Asia Pacific,Japan,E-Commerce,22,6.28,138.16
SALE-001865,2026-06-11,CHC-00593,Soft Caramel Core Chocolate Wafer Bar,Asia Pacific,Australia,Direct-to-Consumer,11,2.99,32.89
SALE-001866,2026-04-02,CHC-00515,Coconut White Chocolate Wafer Bar,Asia Pacific,Australia,Wholesale Distributor,5,3.83,19.15
SALE-001867,2026-05-25,CHC-00835,70% Intense Dark Chocolate Bar,Middle East & Africa,Cote d'Ivoire,Direct-to-Consumer,24,2.61,62.64
SALE-001868,2026-06-29,CHC-01220,Biscuit Milk Chocolate Gift Box,Europe,Germany,E-Commerce,100,3.74,374.0
SALE-001869,2026-05-28,CHC-00867,Whole Hazelnut Chocolate Filled Bar,Europe,Germany,Retail Store,52,3.41,177.32
SALE-001870,2026-02-14,CHC-00242,Whole Hazelnut Chocolate Truffle Box,North America,Canada,E-Commerce,14,3.1,43.4
SALE-001871,2025-10-06,CHC-00725,Organic Raw Cacao Chocolate Wafer Bar,North America,Mexico,Duty-Free,7,7.27,50.89
SALE-001872,2025-10-25,CHC-01045,Almond Crunch Chocolate Coated Nuts,Latin America,Brazil,E-Commerce,22,3.41,75.02
SALE-001873,2026-08-01,CHC-01494,Cranberry Walnut Fruit & Nut Chocolate Pralines,Europe,Belgium,E-Commerce,250,5.46,1365.0
SALE-001874,2026-01-31,CHC-01362,Bakers Classic Compound Chocolate Filled Bar,North America,USA,Retail Store,9,1.74,15.66
SALE-001875,2026-05-03,CHC-00819,Gianduja Style Hazelnut Chocolate Drops,Europe,United Kingdom,Direct-to-Consumer,133,4.97,661.01
SALE-001876,2026-06-06,CHC-00154,Marzipan Style Almond Chocolate Pralines,North America,USA,E-Commerce,10,3.36,33.6
SALE-001877,2026-03-19,CHC-00020,Lemon Zest White Chocolate Chips (Baking),Europe,Switzerland,Wholesale Distributor,99,4.46,441.54
SALE-001878,2025-09-16,CHC-00695,Diabetic Friendly Sugar-Free Chocolate Drops,Europe,Belgium,Direct-to-Consumer,7,5.74,40.18
SALE-001879,2026-03-19,CHC-01237,Organic Raw Cacao Chocolate Truffle Box,Asia Pacific,China,E-Commerce,31,6.63,205.53
SALE-001880,2026-07-08,CHC-00770,Stevia Sweetened Sugar-Free Chocolate Squares,Europe,Germany,E-Commerce,27,3.41,92.07
SALE-001881,2025-10-24,CHC-01400,Tropical Mix Fruit & Nut Chocolate Drops,Europe,Germany,Duty-Free,48,3.84,184.32
SALE-001882,2026-03-02,CHC-00222,Berry Burst Ruby Chocolate Wafer Bar,North America,Mexico,Wholesale Distributor,25,7.84,196.0
SALE-001883,2026-07-29,CHC-00521,Confectionery Grade Compound Chocolate Pralines,North America,Canada,Wholesale Distributor,26,1.61,41.86
SALE-001884,2026-08-01,CHC-00671,Honeycomb Milk Chocolate Squares,Europe,Switzerland,Wholesale Distributor,13,3.16,41.08
SALE-001885,2026-02-26,CHC-01005,85% Extra Bold Dark Chocolate Filled Bar,North America,Mexico,Retail Store,107,4.15,444.05
SALE-001886,2025-10-13,CHC-00444,Organic Single Origin Chocolate Pralines,Europe,United Kingdom,Retail Store,23,4.26,97.98
SALE-001887,2025-12-11,CHC-00415,Tropical Mix Fruit & Nut Chocolate Filled Bar,Europe,Germany,Duty-Free,37,5.12,189.44
SALE-001888,2026-07-19,CHC-01193,85% Extra Bold Dark Chocolate Wafer Bar,Latin America,Ecuador,Retail Store,47,2.56,120.32
SALE-001889,2025-10-09,CHC-00206,Tropical Mix Fruit & Nut Chocolate Gift Box,North America,Mexico,E-Commerce,20,3.37,67.4
SALE-001890,2025-11-30,CHC-01391,Single Origin Dark Chocolate Wafer Bar,Middle East & Africa,Ghana,Wholesale Distributor,31,4.11,127.41
SALE-001891,2026-04-28,CHC-00702,Gianduja Style Hazelnut Chocolate Drops,Europe,France,E-Commerce,10,4.68,46.8
SALE-001892,2026-01-26,CHC-00134,Whole Hazelnut Chocolate Pralines,Latin America,Peru,Retail Store,9,3.04,27.36
SALE-001893,2026-02-09,CHC-01293,Coconut White Chocolate Pralines,Latin America,Brazil,Retail Store,27,2.85,76.95
SALE-001894,2026-04-01,CHC-01072,Raspberry Swirl White Chocolate Gift Box,Europe,Belgium,Retail Store,21,3.51,73.71
SALE-001895,2026-02-20,CHC-00272,Cranberry Walnut Fruit & Nut Chocolate Pralines,Latin America,Peru,Retail Store,18,3.96,71.28
SALE-001896,2026-01-08,CHC-00734,Sea Salt Caramel Chocolate Bar,North America,Canada,E-Commerce,75,3.11,233.25
SALE-001897,2026-04-02,CHC-00138,Tropical Mix Fruit & Nut Chocolate Bar,Europe,Belgium,Retail Store,9,3.17,28.53
SALE-001898,2026-02-10,CHC-00338,Marzipan Style Almond Chocolate Bar,Latin America,Colombia,Wholesale Distributor,19,3.39,64.41
SALE-001899,2026-04-13,CHC-00553,Sea Salt Milk Chocolate Pralines,Europe,France,Wholesale Distributor,7,3.8,26.6
SALE-001900,2026-05-15,CHC-00377,Espresso Infused Dark Chocolate Squares,Europe,Belgium,Retail Store,17,2.75,46.75
SALE-001901,2025-09-16,CHC-01000,Citrus Ruby Chocolate Filled Bar,Europe,Germany,Wholesale Distributor,32,4.74,151.68
SALE-001902,2026-05-29,CHC-00557,Honeycomb Milk Chocolate Truffle Box,Europe,Belgium,E-Commerce,33,3.22,106.26
SALE-001903,2026-01-05,CHC-01326,Coconut White Chocolate Wafer Bar,North America,Mexico,Wholesale Distributor,17,4.23,71.91
SALE-001904,2025-12-17,CHC-00548,Sea Salt Milk Chocolate Coated Nuts,Middle East & Africa,UAE,Wholesale Distributor,18,3.79,68.22
SALE-001905,2026-01-13,CHC-00293,Coconut White Chocolate Squares,Europe,Germany,E-Commerce,18,2.6,46.8
SALE-001906,2025-09-20,CHC-00544,Confectionery Grade Compound Chocolate Truffle Box,Asia Pacific,India,E-Commerce,34,2.3,78.2
SALE-001907,2026-03-03,CHC-00922,Classic Milk Chocolate Coated Nuts,Europe,Switzerland,Wholesale Distributor,19,3.35,63.65
SALE-001908,2026-05-05,CHC-01219,Espresso Infused Dark Chocolate Squares,Middle East & Africa,UAE,Retail Store,40,4.18,167.2
SALE-001909,2025-08-07,CHC-00807,85% Extra Bold Dark Chocolate Truffle Box,Latin America,Brazil,Direct-to-Consumer,206,6.48,1334.88
SALE-001910,2025-11-15,CHC-00279,Lemon Zest White Chocolate Coated Nuts,Europe,Netherlands,Wholesale Distributor,453,4.07,1843.71
SALE-001911,2026-05-29,CHC-00501,70% Intense Dark Chocolate Bar,Europe,France,Duty-Free,5,4.08,20.4
SALE-001912,2025-11-12,CHC-00056,Honeycomb Milk Chocolate Bar,Europe,Germany,Duty-Free,13,3.2,41.6
SALE-001913,2026-05-07,CHC-00837,Cranberry Walnut Fruit & Nut Chocolate Chips (Baking),Europe,Switzerland,Wholesale Distributor,26,4.56,118.56
SALE-001914,2025-11-03,CHC-00354,Plant-Based Classic Vegan Dark Chocolate Pralines,Europe,Switzerland,E-Commerce,234,5.3,1240.2
SALE-001915,2025-09-24,CHC-00552,Whole Hazelnut Chocolate Truffle Box,Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,12,5.09,61.08
SALE-001916,2025-12-03,CHC-01307,Roasted Almond Chocolate Truffle Box,North America,USA,Direct-to-Consumer,19,4.93,93.67
